data_publicacao,palavra_analisada,frequencia
1788,buxo,1
1788,byssus,1
1788,c.c,1
1788,c.e,1
1788,cabalmente,1
1788,cabanas,1
1788,cabaços,1
1788,cabelos,1
1788,caber,1
1788,cabeçinha,1
1788,cabra,1
1788,cabras,1
1788,cabêllos,1
1788,cachamorra,1
1788,cachos,1
1788,cacoeiro,1
1788,cacumen,1
1788,cadeira,1
1788,cadeiras,1
1788,cadernos,1
1788,cadia,1
1788,caduce,1
1788,caduquez,1
1788,cae,1
1788,caecus,1
1788,caens,1
1788,caeruleo-purpureus,1
1788,caeruleus,1
1788,caesius,1
1788,cafra,1
1788,cahida,1
1788,cahido,1
1788,cahidos,1
1788,cahio,1
1788,cahos,1
1788,cajenna,1
1788,cal,1
1788,calamiforme,1
1788,calcanhar,1
1788,calcareas,1
1788,calcareos,1
1788,calcarium,1
1788,calcariæ,1
1788,calcata,1
1788,calceolus,1
1788,calcitrapa,1
1788,calcular,1
1788,calculos,1
1788,caldarium,1
1788,caldeira,1
1788,calefactivas,1
1788,calibre,1
1788,calice,1
1788,caliculus,1
1788,calido,1
1788,caliz,1
1788,calli,1
1788,callionynmus,1
1788,callitriche,1
1788,callo,1
1788,callos,1
1788,callosa,1
1788,callosas,1
1788,callosidade,1
1788,callosidades,1
1788,callossum,1
1788,callosum,1
1788,callosus,1
1788,callozidade,1
1788,callyonimus,1
1788,callyonymus,1
1788,calmas,1
1788,calmoso,1
1788,calva,1
1788,calvas,1
1788,calvos,1
1788,calvz,1
1788,calycanthemas,1
1788,calyces,1
1788,calycinae,1
1788,calycis,1
1788,calyculado,1
1788,calyculatum,1
1788,calyculo,1
1788,calylino,1
1788,calyz,1
1788,calça,1
1788,calôr,1
1788,cambogia,1
1788,camelos,1
1788,caminha,1
1788,caminhar,1
1788,caminhos,1
1788,camnanula,1
1788,camo,1
1788,camomilla,1
1788,campainha,1
1788,campana,1
1788,campanulacea,1
1788,campanuladas,1
1788,campanulas,1
1788,campanulatum,1
1788,campi,1
1788,campina,1
1788,campinas,1
1788,camædrys,1
1788,can,1
1788,canabraz,1
1788,canadas,1
1788,canaes,1
1788,canafistula,1
1788,canafrecha,1
1788,canalem,1
1788,canali,1
1788,canaliculares,1
1788,canaliculato-tubulosa,1
1788,canaliculaturas,1
1788,canaliculum,1
1788,canalis,1
1788,canalliculatus,1
1788,cananicullata,1
1788,canarias,1
1788,canariense,1
1788,cancella,1
1788,cancelli,1
1788,cancro,1
1788,cancroma,1
1788,candido,1
1788,candidum,1
1788,candura,1
1788,caneira,1
1788,cannabinum,1
1788,canneira,1
1788,cantho,1
1788,canto,1
1788,canus,1
1788,capa,1
1788,capacete,1
1788,capas,1
1788,capellas,1
1788,capello,1
1788,capensis,1
1788,capillacea,1
1788,capillus,1
1788,capistrum,1
1788,capitata,1
1788,capitati,1
1788,capitaõ,1
1788,capitosa,1
1788,capitoso,1
1788,capitosos,1
1788,capitozas,1
1788,capitula,1
1788,capparis,1
1788,caprisicus,1
1788,capréolo,1
1788,capsicum,1
1788,capsûlas,1
1788,cara,1
1788,carabu,1
1788,caracola,1
1788,caracterisar,1
1788,caracteristico,1
1788,caracterizados,1
1788,caracteros,1
1788,caras,1
1788,carbiculae,1
1788,carcomido,1
1788,cardamine,1
1788,cardinis,1
1788,cardissa,1
1788,cardos,1
1788,cardunus,1
1788,cardus,1
1788,carens,1
1788,carente,1
1788,caria,1
1788,carinato-striatus,1
1788,cariosa,1
1788,cariosus,1
1788,carnea,1
1788,carnosum,1
1788,carnosæ,1
1788,carnuda,1
1788,carolo,1
1788,carota,1
1788,carpe,1
1788,carpinus,1
1788,carpus,1
1788,carregadas,1
1788,carregado,1
1788,carreiras,1
1788,carta,1
1788,cartas,1
1788,cartesio,1
1788,cartilagineus,1
1788,cartilaginosum,1
1788,carunchoso,1
1788,carunchoza,1
1788,caruncula,1
1788,carunculata,1
1788,carunculatis,1
1788,carunculatæ,1
1788,carvalhaes,1
1788,carvi,1
1788,carvophillata,1
1788,carvum,1
1788,caryophillata,1
1788,caryophilli,1
1788,caryophyllata,1
1788,caryophyllus,1
1788,casa,1
1788,casas,1
1788,cascavel,1
1788,cassia,1
1788,castaneus,1
1788,castrados,1
1788,casuaes,1
1788,casual,1
1788,casulosas,1
1788,casyz,1
1788,catam,1
1788,catananche,1
1788,catena,1
1788,catenulatae,1
1788,catharticus,1
1788,cathetoplateus,1
1788,cati,1
1788,catinga,1
1788,caucer,1
1788,caudalis,1
1788,caudatas,1
1788,caudatio,1
1788,caudatos,1
1788,caudatæ,1
1788,caudigeri,1
1788,caudilho,1
1788,caudilhosa,1
1788,caudæ,1
1788,cauleoso,1
1788,caulescencia,1
1788,caulini,1
1788,caulinus,1
1788,caurica,1
1788,causada,1
1788,causaria,1
1788,causarlhes,1
1788,causava,1
1788,cauza,1
1788,cavados,1
1788,cavallinha,1
1788,cavallo,1
1788,cavernosa,1
1788,cavus,1
1788,caxa,1
1788,cazamentos,1
1788,caẽs,1
1788,ce,1
1788,ceas,1
1788,cebolla,1
1788,cede,1
1788,cedem,1
1788,cedeo,1
1788,cedo,1
1788,cedrus,1
1788,cego,1
1788,celans,1
1788,celastrus,1
1788,celebraraõ,1
1788,celebridade,1
1788,celeste,1
1788,celheada,1
1788,celheadas,1
1788,celheado,1
1788,cellulosis,1
1788,cellulæ,1
1788,celso,1
1788,cenchrus,1
1788,cendescendencia,1
1788,cenos,1
1788,censurado,1
1788,censurando,1
1788,centesima,1
1788,centeyo,1
1788,central,1
1788,centrale,1
1788,centralis,1
1788,cephalanthus,1
1788,cerada,1
1788,ceraforum,1
1788,ceraleus,1
1788,ceratophylla,1
1788,ceratophyta,1
1788,cerbera,1
1788,cercadas,1
1788,cercopis,1
1788,cerebri,1
1788,cerebro,1
1788,cerefolium,1
1788,ceres,1
1788,cerifera,1
1788,cernua,1
1788,cernuus,1
1788,cerofolho,1
1788,ceropegia,1
1788,certis,1
1788,cerveja,1
1788,cervejas,1
1788,cervical,1
1788,cervicalis,1
1788,cesar,1
1788,cessa,1
1788,cessariamos,1
1788,cessaõ,1
1788,cestos,1
1788,cevar,1
1788,cha,1
1788,chaerophyllum,1
1788,chama-sa,1
1788,chamaeciparissus,1
1788,chamaedris,1
1788,chamaeleon,1
1788,chamarem,1
1788,chamava,1
1788,chamava-lhe,1
1788,chamberlain,1
1788,chambers,1
1788,chamem,1
1788,chamo,1
1788,chamãdas,1
1788,chamædrys,1
1788,chanfrado,1
1788,chanfrados,1
1788,chanfraduras,1
1788,chapeo,1
1788,charact,1
1788,character,1
1788,characteribus,1
1788,characterum,1
1788,charnecas,1
1788,chatodon,1
1788,chatos-canaliculados,1
1788,chaves,1
1788,chegados,1
1788,chegando-se,1
1788,chegua-se,1
1788,chegue,1
1788,cheios,1
1788,cheirar,1
1788,cheiri,1
1788,cheirosos,1
1788,chela,1
1788,chelata,1
1788,chelatus,1
1788,chelidonium,1
1788,chelidouìum,1
1788,cheliferi,1
1788,chemical,1
1788,chermes,1
1788,cheya,1
1788,cheyos,1
1788,chifarote,1
1788,chilo,1
1788,chimaera,1
1788,chimeras,1
1788,chin,1
1788,chinae,1
1788,chixaro,1
1788,chixaros,1
1788,chlora,1
1788,choca,1
1788,choupos,1
1788,christian,1
1788,christiano,1
1788,christo,1
1788,christovam,1
1788,chronologica,1
1788,chronologique,1
1788,chryptocephalus,1
1788,chrysocome,1
1788,chrysosptenium,1
1788,chuetodon,1
1788,chupar,1
1788,chuvosos,1
1788,chymica,1
1788,chymicos,1
1788,cháa,1
1788,chèa,1
1788,chéa,1
1788,chêas,1
1788,chêia,1
1788,chêos,1
1788,chòques,1
1788,cibário,1
1788,cicatrices,1
1788,cicatrix,1
1788,cicatrizados,1
1788,cidades,1
1788,cidos,1
1788,ciffradas,1
1788,ciffras,1
1788,cigude,1
1788,cilhas,1
1788,ciliare,1
1788,ciliatis,1
1788,ciliato-spinosa,1
1788,ciliatæ,1
1788,cilindrica,1
1788,cimo,1
1788,cineraria,1
1788,cinereus,1
1788,cingida,1
1788,cingulum,1
1788,cinna,1
1788,cinnamomum,1
1788,cinto,1
1788,cinza,1
1788,cipræa,1
1788,circaea,1
1788,circea,1
1788,circinaes,1
1788,circinales,1
1788,circinalis,1
1788,circomdado,1
1788,circularis,1
1788,circulaçaõ,1
1788,circulaõ,1
1788,circuli,1
1788,circulos,1
1788,circumcidada,1
1788,circumcisa,1
1788,circumda,1
1788,circumdada,1
1788,circumdadas,1
1788,circumdado,1
1788,circumdados,1
1788,circumferentia,1
1788,circumscripçaõ,1
1788,circumspecto,1
1788,circumspectos,1
1788,circumspecçaõ,1
1788,circumstarcias,1
1788,circumvezinhos,1
1788,circundata,1
1788,circunvoluçoens,1
1788,cirrhata,1
1788,cirrhatum,1
1788,cirrhiferi,1
1788,cirrhiferus,1
1788,cirrhosi,1
1788,cirrhosæ,1
1788,cirri,1
1788,cirrosum,1
1788,cirrosus,1
1788,cirrozo,1
1788,cirrus,1
1788,cirurgiaõ,1
1788,cirurgico,1
1788,cirurgioẽs,1
1788,cisco,1
1788,cissus,1
1788,citadas,1
1788,citando,1
1788,citei,1
1788,citerior,1
1788,citonia,1
1788,citrina,1
1788,civil,1
1788,civilizado,1
1788,cla-reza,1
1788,clamar,1
1788,clandestinæ,1
1788,clarificar,1
1788,clas,1
1788,clas-ses,1
1788,classicas,1
1788,classico,1
1788,classificaçaõ,1
1788,claudicar,1
1788,clava,1
1788,clavatae,1
1788,clavatæ,1
1788,claves,1
1788,clavus,1
1788,claytonia,1
1788,clemifera,1
1788,cleome,1
1788,cleonia,1
1788,cleyerus,1
1788,cliff,1
1788,clinico,1
1788,clutia,1
1788,clypeacum,1
1788,clypeatum,1
1788,clypeum,1
1788,cmco,1
1788,cnmmuniter,1
1788,coadnata,1
1788,coadunadas,1
1788,coadunatæ,1
1788,coagulavel,1
1788,coalite,1
1788,coalitum,1
1788,coarctada,1
1788,coarctatis,1
1788,coarctatum,1
1788,cobertura,1
1788,cobeça,1
1788,cobite,1
1788,cobrem-nas,1
1788,cobrilas,1
1788,cobrindo,1
1788,coccifera,1
1788,coccinela,1
1788,coccinella,1
1788,coccus,1
1788,cochleari-hemisphaerica,1
1788,cochleata,1
1788,cochleatum,1
1788,cocçaõ,1
1788,coecilia,1
1788,coelata,1
1788,coelatus,1
1788,coerulescens,1
1788,coffea,1
1788,coffæa,1
1788,cofundida,1
1788,cognitarum,1
1788,cohecemos,1
1788,coimbra,1
1788,coiro,1
1788,coitsjaa,1
1788,coix,1
1788,colden,1
1788,coleoptera,1
1788,coleopterum,1
1788,colha,1
1788,colherem,1
1788,colhido,1
1788,colhidos,1
1788,colhihos,1
1788,colladas,1
1788,collados,1
1788,collapso,1
1788,collare,1
1788,collection,1
1788,collectione,1
1788,collectivamente,1
1788,collegio,1
1788,colles,1
1788,colli,1
1788,colligerent,1
1788,collinfonia,1
1788,collinum,1
1788,collocada,1
1788,collocadas,1
1788,collocado,1
1788,collumella,1
1788,colocasia,1
1788,colombrino,1
1788,colon,1
1788,colonia,1
1788,coloquintida,1
1788,colorata,1
1788,coloratum,1
1788,colores,1
1788,coloridas,1
1788,columbrina,1
1788,columnar,1
1788,columnaris,1
1788,columniferae,1
1788,colunar,1
1788,colybeus,1
1788,comarca,1
1788,comaterna,1
1788,comaurea,1
1788,combinando,1
1788,combinaçaõ,1
1788,combinaçoẽs,1
1788,combretum,1
1788,comece,1
1788,comedes,1
1788,comelus,1
1788,comer-se,1
1788,comestivel,1
1788,cometido,1
1788,começaraõ,1
1788,comida,1
1788,comm,1
1788,commendo,1
1788,commensurativa,1
1788,commentadores,1
1788,commentatio,1
1788,commentavam,1
1788,commodamente,1
1788,commodidade,1
1788,commodo,1
1788,commodos,1
1788,commummente,1
1788,communicados,1
1788,communicalhe,1
1788,communicar-nos,1
1788,communicava,1
1788,communiter,1
1788,commûas,1
1788,comosae,1
1788,compactas,1
1788,compagnie,1
1788,comparada,1
1788,comparado,1
1788,comparamos,1
1788,comparando-as,1
1788,comparar,1
1788,comparar-se,1
1788,compararem,1
1788,comparationes,1
1788,comparativamente,1
1788,comparativos,1
1788,comparava,1
1788,comparavel,1
1788,comparaçam,1
1788,comparaçoens,1
1788,comparaõ-se,1
1788,compendiosamente,1
1788,compilados,1
1788,compilando,1
1788,complanatus,1
1788,compleiçoes,1
1788,complessa,1
1788,completadas,1
1788,completas,1
1788,completissimamente,1
1788,completo,1
1788,complicadas,1
1788,complicado,1
1788,complicatus,1
1788,complicaçaõ,1
1788,compor,1
1788,comporta,1
1788,composeram,1
1788,composesse,1
1788,compositi,1
1788,comprado,1
1788,comprar,1
1788,comprehendelos,1
1788,comprehendendo,1
1788,comprehender,1
1788,comprehendido,1
1788,comprehendidos,1
1788,comprei,1
1788,compressiuscula,1
1788,compresso-plana,1
1788,compridissimas,1
1788,comprima-se,1
1788,comprime,1
1788,comprimem,1
1788,comprimindo,1
1788,comprou,1
1788,comte,1
1788,concamerata,1
1788,concameratio,1
1788,concatenatum,1
1788,concavos,1
1788,conceder,1
1788,concentratum,1
1788,concentricas,1
1788,concentricum,1
1788,conceptaculum,1
1788,conchelo,1
1788,conchinhas,1
1788,conchiologia,1
1788,conchélo,1
1788,concisa,1
1788,conciso,1
1788,concluio,1
1788,conclusoẽs,1
1788,concolor,1
1788,concolores,1
1788,concordes,1
1788,concorrem,1
1788,concorreria,1
1788,concreta,1
1788,condecendido,1
1788,condensaçaõ,1
1788,condeça,1
1788,conduzaõ,1
1788,conduzido,1
1788,conferido,1
1788,conferti,1
1788,confertis,1
1788,confertum,1
1788,confertæ,1
1788,confessando,1
1788,confiamos,1
1788,confiando,1
1788,confiar,1
1788,confiaõ,1
1788,confiou,1
1788,confirmando,1
1788,confirmaram,1
1788,conflitante,1
1788,confluentes,1
1788,conforma,1
1788,conformar,1
1788,conformidade,1
1788,conformis,1
1788,confrontados,1
1788,confrontando,1
1788,confundem,1
1788,confundida,1
1788,confundidos,1
1788,confundir-se,1
1788,confundirà,1
1788,confusi,1
1788,confusos,1
1788,confuza,1
1788,congelados,1
1788,congelatio,1
1788,congelaçaõ,1
1788,conglobati,1
1788,conglomerati,1
1788,conglomerato-lamellosa,1
1788,conglutinados,1
1788,congregada,1
1788,conheca,1
1788,conici,1
1788,conico-convexa,1
1788,conico-ovatum,1
1788,conicus,1
1788,coniferae,1
1788,coniza,1
1788,conjecturaes,1
1788,conjecturamos,1
1788,conjecturar,1
1788,conjecturas,1
1788,conjugado,1
1788,conjugatum,1
1788,conjunctamente,1
1788,conjunguntur,1
1788,connatae,1
1788,connatum,1
1788,connatæ,1
1788,connivens,1
1788,conoidea,1
1788,conoideus,1
1788,conpridas,1
1788,conquistado,1
1788,conquistas,1
1788,consagrada,1
1788,consecutivas,1
1788,conselharaõ-lhe,1
1788,consensu,1
1788,consequencia,1
1788,conserua,1
1788,conserva-se,1
1788,conservados,1
1788,conservandi,1
1788,conservara,1
1788,conservarem,1
1788,conservarmos,1
1788,conservará,1
1788,conservation,1
1788,conservatione,1
1788,conservaõ-se,1
1788,conservou,1
1788,consideram,1
1788,considerando-se,1
1788,considerar-mos,1
1788,considerar-se,1
1788,consideravaõ,1
1788,consideraveis,1
1788,consideraçaõ,1
1788,consideraõ-se,1
1788,considered,1
1788,considero,1
1788,considerou-as,1
1788,consista,1
1788,consistente,1
1788,consistentes,1
1788,consistir,1
1788,consolidado,1
1788,consome-se,1
1788,consorte,1
1788,constantinopolitana,1
1788,constar,1
1788,constat,1
1788,constavaõ,1
1788,constifuiçaõ,1
1788,constituant,1
1788,constitui,1
1788,constituido,1
1788,constituindo,1
1788,constitutiva,1
1788,construcçaõ,1
1788,construido,1
1788,construirem,1
1788,consueta,1
1788,consuetis,1
1788,consulta,1
1788,consultalas,1
1788,consumados,1
1788,consumida,1
1788,consumpçoẽs,1
1788,contada,1
1788,contadas,1
1788,contados,1
1788,contara,1
1788,contemplatione,1
1788,contemporaneos,1
1788,contendas,1
1788,contentarem,1
1788,contexta,1
1788,contida,1
1788,contido,1
1788,contiguos,1
1788,contiguus,1
1788,contindado,1
1788,continentur,1
1788,continha,1
1788,contino,1
1788,continuadamente,1
1788,continuamente,1
1788,continuaraõ,1
1788,continuarem,1
1788,continuasse,1
1788,continuata,1
1788,continuaçoens,1
1788,continuou,1
1788,contivesse,1
1788,contornada,1
1788,contortae,1
1788,contortas,1
1788,contortus,1
1788,contradictos,1
1788,contrafolia,1
1788,contrahe-se,1
1788,contrahem-se,1
1788,contrahidas,1
1788,contrahindo-se,1
1788,contrariamante,1
1788,contrariavam,1
1788,contrarios,1
1788,contrarius,1
1788,contraveneno,1
1788,contribuido,1
1788,contribuindo,1
1788,contribuio,1
1788,contribuiram,1
1788,contribuiraõ,1
1788,convalartae,1
1788,convallis,1
1788,convemente,1
1788,conven,1
1788,convenhaõ,1
1788,convenientes,1
1788,conventunt,1
1788,convenìunt,1
1788,conversaçaõ,1
1788,conversaçoẽs,1
1788,converta,1
1788,convertida,1
1788,convertido,1
1788,convertidos,1
1788,convexamente,1
1788,convexi,1
1788,convexidade,1
1788,convexiuscula,1
1788,convida,1
1788,convincente,1
1788,convinham,1
1788,convinhaõ,1
1788,convirem,1
1788,convites,1
1788,convolutæ,1
1788,convolvus,1
1788,conyza,1
1788,copa,1
1788,copado,1
1788,copados,1
1788,copenhague,1
1788,copia,1
1788,copiara,1
1788,copias,1
1788,copinhos,1
1788,copiosa,1
1788,copiosi,1
1788,copiosissimo,1
1788,copiosos,1
1788,copolinas,1
1788,coraes,1
1788,coral,1
1788,coralina,1
1788,corallaceo,1
1788,corallina,1
1788,corallinas,1
1788,coração,1
1788,corcomida,1
1788,corcovadas,1
1788,corda,1
1788,cordato-ovatum-ovale,1
1788,cordato-sagittata,1
1788,cordato-sagittatum,1
1788,cordi-reniforme,1
1788,cordifolium,1
1788,cordiforme,1
1788,cordiformis,1
1788,cordilheiras,1
1788,cordiospermum,1
1788,coriaceas,1
1788,coriaceos,1
1788,coriariæ,1
1788,coriphaena,1
1788,coriphana,1
1788,coriphæna,1
1788,corispermum,1
1788,corlla,1
1788,corneos,1
1788,corneus,1
1788,corniculata,1
1788,corniculatus,1
1788,corniformes,1
1788,cornua,1
1788,cornuta,1
1788,coroadas,1
1788,corollinum,1
1788,coronaria,1
1788,coronilla,1
1788,coronula,1
1788,coroou,1
1788,corporis,1
1788,corpulencia,1
1788,corpusculos,1
1788,correa,1
1788,correctos,1
1788,correcçoens,1
1788,correlaçaõ,1
1788,corrente,1
1788,correntes,1
1788,correspondentes,1
1788,corrobora,1
1788,corromperaõ,1
1788,corrosiva,1
1788,corrosivas,1
1788,corrosoẽs,1
1788,corrêa,1
1788,cortadura,1
1788,cortalo,1
1788,cortando-a,1
1788,cortar-lhes,1
1788,cortarem,1
1788,cortariaõ,1
1788,cortaõ,1
1788,corte,1
1788,cortezaõ,1
1788,corticata,1
1788,cortice,1
1788,corticosum,1
1788,cortissimas,1
1788,corvus,1
1788,corymbosa,1
1788,corymbosi,1
1788,corymbosos,1
1788,corymbosum,1
1788,corymbosus,1
1788,corypha,1
1788,coróllulas,1
1788,costata,1
1788,costela,1
1788,costo,1
1788,costumada,1
1788,costumam,1
1788,costura,1
1788,costæ,1
1788,costéllas,1
1788,cotanoso,1
1788,cotaõ,1
1788,cotinus,1
1788,coto,1
1788,cotti,1
1788,cotula,1
1788,cotyledonismo,1
1788,cotytedon,1
1788,coutinho,1
1788,coutrarium,1
1788,covinhas,1
1788,coze,1
1788,cozido,1
1788,cozidos,1
1788,coétaneos,1
1788,craca,1
1788,cracca,1
1788,cracter,1
1788,craniolaria,1
1788,crantolaris,1
1788,crassula,1
1788,crassulla,1
1788,cravagem,1
1788,cravinas,1
1788,cravinosas,1
1788,crax,1
1788,creador,1
1788,creara,1
1788,creasse,1
1788,creaçoẽs,1
1788,credidi,1
1788,creditur,1
1788,crenado,1
1788,crenae,1
1788,crenatis,1
1788,crenatæ,1
1788,crepitaculum,1
1788,crer,1
1788,crescem,1
1788,crescendo,1
1788,crescerem,1
1788,crescimento,1
1788,crestamento,1
1788,creta,1
1788,cretica,1
1788,cria,1
1788,criaçaõ,1
1788,cribraria,1
1788,crina,1
1788,crispato-striata,1
1788,crispum,1
1788,cristagulae,1
1788,cristal,1
1788,cristalino,1
1788,cristatæ,1
1788,criticar,1
1788,criticaram,1
1788,criticaraõ,1
1788,criticos,1
1788,criticou,1
1788,cruciformis,1
1788,crudum,1
1788,crugérus,1
1788,crus,1
1788,crustosum,1
1788,cruzadas,1
1788,cruzados,1
1788,cruzem,1
1788,cruzes,1
1788,crypripedium,1
1788,cryptocephalus,1
1788,cryptogamici,1
1788,cryssum,1
1788,crystallizado,1
1788,cuba,1
1788,cubertura,1
1788,cubiculos,1
1788,cubitus,1
1788,cubra,1
1788,cubraõ,1
1788,cucullata,1
1788,cucumellos,1
1788,cucurbita,1
1788,cuduca,1
1788,cui,1
1788,cuidadosamente,1
1788,cuidaraõ,1
1788,cuidou-se,1
1788,cujus,1
1788,culmus,1
1788,culta,1
1788,cultivados,1
1788,cultivala,1
1788,cultivamos,1
1788,cultivaram,1
1788,cultivarão,1
1788,cultivava,1
1788,cultivação,1
1788,cultivou,1
1788,cultrata,1
1788,culumela,1
1788,cumagre,1
1788,cuminoides,1
1788,cumpridos,1
1788,cuneata,1
1788,cuneiformes,1
1788,cupanìa,1
1788,cupressus,1
1788,cupreus,1
1788,cupulares,1
1788,curadas,1
1788,curado,1
1788,curante,1
1788,curieuses,1
1788,curiosidade,1
1788,curso,1
1788,cursorii,1
1788,cursorius,1
1788,curtissima,1
1788,curtissimas,1
1788,curunculata,1
1788,curvadura,1
1788,curvaduras,1
1788,curvamos,1
1788,curvando-se,1
1788,curvar,1
1788,curvato-multangulus,1
1788,curvatum,1
1788,curvirostra,1
1788,cuspidata,1
1788,cuspidato-conicus,1
1788,cuspidatus,1
1788,custa,1
1788,custosas,1
1788,cutaneas,1
1788,cutaneo,1
1788,cutaneos,1
1788,cutello,1
1788,cuthites,1
1788,cuticula,1
1788,cutis,1
1788,cutícula,1
1788,cylindrici,1
1788,cylindrico-umbilicata,1
1788,cylindroides,1
1788,cyma,1
1788,cymbalaria,1
1788,cymbium,1
1788,cymeiras,1
1788,cymosa,1
1788,cymosas,1
1788,cymosi,1
1788,cymosus,1
1788,cynanchum,1
1788,cynara,1
1788,cyningo,1
1788,cynips,1
1788,cyonymus,1
1788,cyparissias,1
1788,cyprinacea,1
1788,cypræae,1
1788,cyro,1
1788,cysomela,1
1788,cystiferus,1
1788,cytisoides,1
1788,czar,1
1788,cáda,1
1788,cæcæ,1
1788,céo,1
1788,cêo,1
1788,cêstas,1
1788,còra,1
1788,còradas,1
1788,còrado,1
1788,còraõ,1
1788,còrtes,1
1788,córtes,1
1788,côrado,1
1788,côrados,1
1788,côrte,1
1788,cùm,1
1788,cúbito,1
1788,d'arabia,1
1788,d'armas,1
1788,d'estampes,1
1788,d'histoire,1
1788,d.e.b.l,1
1788,dactylis,1
1788,dades,1
1788,dados,1
1788,daedalea,1
1788,daedaleum,1
1788,dagoa,1
1788,dalechampia,1
1788,dalechampio,1
1788,dama,1
1788,damascos,1
1788,damasonium,1
1788,damnent,1
1788,dan,1
1788,dando-o,1
1788,dando-se,1
1788,danos,1
1788,danoso,1
1788,dança,1
1788,dappers,1
1788,daquela,1
1788,daquelas,1
1788,daquele,1
1788,daquellas,1
1788,dar-lhe,1
1788,dar-lhes,1
1788,dara,1
1788,dare,1
1788,darei,1
1788,darem,1
1788,dariaõ,1
1788,dará,1
1788,datis,1
1788,datisca,1
1788,datus,1
1788,daubenton,1
1788,davaõ,1
1788,daõl-hes,1
1788,debatidas,1
1788,debilis,1
1788,debilitados,1
1788,debruçaõ,1
1788,debuxo,1
1788,decahiram,1
1788,decandra,1
1788,decaphyllum,1
1788,decem,1
1788,decemdida,1
1788,decernir,1
1788,decerpendo,1
1788,dechiscentia,1
1788,decida,1
1788,decidido,1
1788,decidindo,1
1788,deciduæ,1
1788,decisivas,1
1788,declinadas,1
1788,declinatæ,1
1788,declinaõ,1
1788,decoct,1
1788,decollattus,1
1788,decompositum,1
1788,decompositus,1
1788,decorticatæ,1
1788,decovert,1
1788,decreto,1
1788,decur,1
1788,decurrente,1
1788,decursivamente,1
1788,decursivas,1
1788,decursive,1
1788,decursivo,1
1788,decursivé,1
1788,decussati,1
1788,decussatim,1
1788,decussatis,1
1788,decussatum,1
1788,dederant,1
1788,dedi,1
1788,dedicou,1
1788,deduz,1
1788,deduzem,1
1788,deduzida,1
1788,dedáleas,1
1788,defcobrir,1
1788,defeituosas,1
1788,defende,1
1788,defendellas,1
1788,defendeo,1
1788,defender-se,1
1788,defenderem,1
1788,defendido,1
1788,defensa,1
1788,deferminar,1
1788,definidos,1
1788,definio,1
1788,definitiones,1
1788,deflexae,1
1788,deflexi,1
1788,deflexis,1
1788,deflexo,1
1788,deflexus,1
1788,defoliatio,1
1788,defrichemens,1
1788,degenera,1
1788,degeneradas,1
1788,degeneratio,1
1788,degeneraçam,1
1788,degeneraõ,1
1788,degollado,1
1788,degradaçaõ,1
1788,deinde,1
1788,deitar,1
1788,deitaõ,1
1788,deixadas,1
1788,deixado,1
1788,deixala-hei,1
1788,deixam,1
1788,deixar-se,1
1788,deixarmos,1
1788,deixará,1
1788,deixassem,1
1788,deixe-se,1
1788,deixem,1
1788,dejecçaõ,1
1788,del,1
1788,delce,1
1788,delicadeza,1
1788,delicados,1
1788,delineado,1
1788,delineatis,1
1788,delta,1
1788,deltoideum,1
1788,deltoideæ,1
1788,delusor,1
1788,demaneira,1
1788,demar,1
1788,demasiadas,1
1788,demasiados,1
1788,demerso,1
1788,demonstrador,1
1788,demonstrar,1
1788,demonstrarei,1
1788,demonstrou,1
1788,demora,1
1788,demos,1
1788,demostraõ,1
1788,demostre,1
1788,dempto,1
1788,demum,1
1788,den,1
1788,dena,1
1788,denigrida,1
1788,deniz,1
1788,denominando,1
1788,denominar,1
1788,denominatarum,1
1788,denominaçoõs,1
1788,denominou,1
1788,denota,1
1788,denotar,1
1788,densa,1
1788,densæ,1
1788,dentados,1
1788,dentatæ,1
1788,dentibus,1
1788,denticulada,1
1788,denticuladas,1
